ida,aire_geo,signe_fr,signe_ue,produit,reference
2237,Franche-Comté Vuillafans blanc,,IGP -,Franche-Comté Vuillafans rosé,
2237,Franche-Comté Vuillafans blanc,,IGP -,Franche-Comté Vuillafans rouge,
83,Fronsac,AOC -,AOP -,Fronsac,
77,Fronton,AOC -,AOP -,Fronton rosé,
77,Fronton,AOC -,AOP -,Fronton rouge,
1846,Gâche vendéenne,,IGP -,Gâche vendéenne,
84,Gaillac blanc,AOC -,AOP -,Gaillac blanc,
84,Gaillac blanc,AOC -,AOP -,Gaillac blanc primeur,
84,Gaillac blanc,AOC -,AOP -,Gaillac doux,
84,Gaillac blanc,AOC -,AOP -,Gaillac méthode ancestrale,
84,Gaillac blanc,AOC -,AOP -,Gaillac méthode ancestrale doux,
84,Gaillac blanc,AOC -,AOP -,Gaillac mousseux,
84,Gaillac blanc,AOC -,AOP -,Gaillac vendanges tardives,
85,Gaillac premières côtes,AOC -,AOP -,Gaillac premières côtes,
1627,Gaillac rouge et rosé,AOC -,AOP -,Gaillac rosé,
1627,Gaillac rouge et rosé,AOC -,AOP -,Gaillac rouge,
1627,Gaillac rouge et rosé,AOC -,AOP -,Gaillac rouge primeur,
2010,Gard,,IGP -,Gard blanc,
2010,Gard,,IGP -,Gard primeur ou nouveau blanc,
2010,Gard,,IGP -,Gard primeur ou nouveau rosé,
2010,Gard,,IGP -,Gard primeur ou nouveau rouge,
2010,Gard,,IGP -,Gard rosé,
2010,Gard,,IGP -,Gard rouge,
2394,Genièvre de grains ou Graanjenever ou Graangenever,,IG - ,Genièvre ou Jenever ou Genever,
2224,Genièvre Flandre-Artois,,IG - ,Genièvre Flandre-Artois,
1667,Génisse Fleur d'Aubrac,,IGP -,Génisse Fleur d'Aubrac,
2020,Gers,,IGP -,Gers blanc,
2020,Gers,,IGP -,Gers mousseux de qualité blanc,
2020,Gers,,IGP -,Gers mousseux de qualité rosé,
2020,Gers,,IGP -,Gers mousseux de qualité rouge,
2020,Gers,,IGP -,Gers primeur ou nouveau blanc,
2020,Gers,,IGP -,Gers primeur ou nouveau rosé,
2020,Gers,,IGP -,Gers primeur ou nouveau rouge,
2020,Gers,,IGP -,Gers rosé,
2020,Gers,,IGP -,Gers rouge,
2020,Gers,,IGP -,Gers surmûri blanc,
2020,Gers,,IGP -,Gers surmûri rosé,
2020,Gers,,IGP -,Gers surmûri rouge,
543,Gevrey-Chambertin,AOC -,AOP -,Gevrey-Chambertin,
570,Gevrey-Chambertin premier cru,AOC -,AOP -,Gevrey-Chambertin premier cru,
544,Gevrey-Chambertin premier cru Au Closeau,AOC -,AOP -,Gevrey-Chambertin premier cru Au Closeau,
545,Gevrey-Chambertin premier cru Aux Combottes,AOC -,AOP -,Gevrey-Chambertin premier cru Aux Combottes,
546,Gevrey-Chambertin premier cru Bel Air,AOC -,AOP -,Gevrey-Chambertin premier cru Bel Air,
547,Gevrey-Chambertin premier cru Champeaux,AOC -,AOP -,Gevrey-Chambertin premier cru Champeaux,
548,Gevrey-Chambertin premier cru Champonnet,AOC -,AOP -,Gevrey-Chambertin premier cru Champonnet,
